数据分析实习生（2021届）,广州·荔湾区·陈家祠,华仝九方,100-150元/天,本科,5天/周6个月,互联网
助理数据分析师,广州·越秀区·北京路,广州森瀚投资咨询公司,8-13K,本科,经验不限,互联网金融
数据分析师,广州·越秀区·东风东,易莱信,11-20K,本科,5-10年,计算机软件
数据分析,广州·白云区·广园路,麦嗨信息科技,6-10K,不限,经验不限学历,电子商务
数据分析,广州·天河区·天园,诗悦网络,9-14K·13薪,本科,经验不限,游戏
数据分析工程师,广州·海珠区·南洲,中联兴环保,5-8K,本科,1年以内,环保
数据分析,广州·白云区·景泰,星视觉网络科技,6-10K,大专,1-3年,互联网
数据分析专员,广州·海珠区·工业大道,厦门洛基,5-10K·13薪,大专,1-3年,电子商务
数据分析,广州·白云区·石井,丝一外贸企业,8-13K,本科,1-3年,贸易/进出口
数据分析师（供应链）,广州·番禺区·南村,细刻科技,6-8K,大专,3-5年,电子商务
电商数据分析师,广州·天河区·天河公园,易积电商,8-13K,本科,1-3年,电子商务
BI数据分析师,广州·越秀区·北京路,牛小灶,10-15K,本科,1-3年,生活服务
数据分析师,广州·番禺区·大学城,乐摇摇,13-20K,本科,1-3年,移动互联网
数据分析专家,广州·越秀区·北京路,茉莉传媒,10-15K,本科,3-5年,广告/公关/会展
数据分析师,广州·天河区·天河北,铂威科技,10-15K,本科,1-3年,计算机硬件
数据分析师,广州·白云区·黄边,雨晓生物制品,5-9K,本科,1-3年,日化
数据分析经理,广州·天河区·棠下,网易,30-50K·16薪,本科,5-10年,移动互联网
商业数据分析经理,广州·天河区·车陂,荔枝,20-35K·14薪,本科,1-3年,移动互联网
数据分析师,广州·荔湾区·松洲,富米科技,15-25K,本科,3-5年,互联网
微信读书高级数据分析师,广州·海珠区·赤岗,腾讯,30-60K·16薪,硕士,3-5年,互联网
游戏数据分析师,广州·天河区·龙口,游爱,15-25K·13薪,本科,3-5年,游戏
数据分析师,广州·番禺区·南村,欢聚集团,15-30K·13薪,本科,3-5年,移动互联网
数据分析师,广州·番禺区·长隆,虎牙,12-18K·13薪,本科,1-3年,互联网
高级数据分析师（用户增长）,广州·番禺区·番禺广场,BIGO,20-40K·15薪,本科,3-5年,移动互联网
人力资源数据分析师 (MJ000201),广州·海珠区·南洲,钱大妈,15-20K,本科,5-10年,生活服务
高级数据分析师,广州,趣丸,20-25K·15薪,本科,5-10年,移动互联网
数据分析师,广州·天河区·棠下,师大教育,6-8K·13薪,本科,经验不限,在线教育
数据分析师,广州·荔湾区·芳村,唯品会,20-40K,本科,3-5年,互联网
SHEIN培训生-数据分析方向(2021届),广州·番禺区·南村,SHEIN,9-11K,本科,在校/应届,电子商务
高级/资深游戏数据分析师,广州·天河区·珠江新城,网易游戏,20-30K·16薪,本科,3-5年,游戏
数据分析岗,广州·天河区·天河北,国信证券,8-13K,硕士,1-3年,证券/期货
高级数据分析师,广州·荔湾区·坑口,高奈特,15-30K,本科,3-5年,互联网
中高级数据分析师,广州·海珠区·南洲,巴图鲁,11-20K,本科,3-5年,移动互联网
数据专员/数据分析师,广州·黄埔区·科学城,北京尚德机构,5-10K,本科,1-3年,在线教育
数据分析师,广州·天河区·珠江新城,邦成控股,8-12K,本科,1-3年,投资/融资
高级数据分析师,广州·天河区·天河公园,wlaike,30-60K·15薪,本科,5-10年,互联网
数据分析师,广州·天河区·棠下,酷狗音乐,10-15K,本科,3-5年,互联网
数据分析工程师,广州·黄埔区·小新塘,太平洋网络,15-30K,本科,1-3年,互联网
数据分析师（医学统计分析师）,广州·天河区·珠江新城,健康互联,12-22K,本科,1-3年,医疗/护理/卫生
业务数据分析师,广州·荔湾区·西关,名创优品,6-10K,大专,1-3年,其他行业
数据分析师,广州·天河区·东湖,新意互动,10-15K,本科,1-3年,互联网
数据分析师,广州·黄埔区·鱼珠,云徙科技公司,15-30K·16薪,本科,5-10年,互联网
数据分析师,广州·白云区·白云大道,恒企教育,8-16K,大专,在校/应届,在线教育
高级数据分析师,广州·增城区·凤凰城,蓝月亮,13-23K,本科,3-5年,生活服务
数据分析师,广州·天河区·棠下,尚德机构,4-8K,本科,1-3年,在线教育
数据分析师,广州·天河区·小新塘,天维信息,10-15K,本科,3-5年,计算机软件
数据分析师,广州·天河区·棠下,广州尚德机构,6-9K,本科,1-3年,在线教育
数据分析工程师,广州·天河区·沙太南,娄文品牌策划,7-12K·13薪,大专,1-3年,广告营销
高级数据分析师,广州·荔湾区·龙溪,绿瘦集团,14-25K,本科,3-5年,医疗健康
数据分析专员,广州·增城区·永和,袋鼠妈妈,4-6K,大专,1年以内,电子商务
数据分析师实习生,广州·天河区·猎德,吉兆餐饮,110-150元/天,本科,5天/周3个月,广告营销
数据分析师,广州·天河区·员村,爱知之星,7-12K,本科,1-3年,计算机软件
游戏数据分析专员,广州·天河区·猎德,PLAY800,7-10K,本科,1-3年,游戏
数据分析,广州·天河区·棠下,益心,12-15K·13薪,本科,1-3年,游戏
数据分析,广州·荔湾区·西村西场,三福,3-5K·13薪,大专,经验不限,批发/零售
数据分析经理,广州·天河区·棠下,网易,15-30K·16薪,本科,3-5年,移动互联网
数据分析工程师,广州·天河区·棠下,荔枝,20-35K·15薪,大专,3-5年,移动互联网
微信读书高级数据分析师（广州）,广州·海珠区·赤岗,腾讯,20-40K·15薪,本科,5-10年,互联网
高级数据分析师,广州·番禺区·南村,欢聚集团,15-30K·15薪,本科,3-5年,移动互联网
数据分析师 (MJ000223),广州·番禺区·长隆,虎牙,13-26K·16薪,本科,1-3年,互联网
数据分析师（业务分析）,广州·番禺区·番禺广场,BIGO,20-40K·15薪,本科,3-5年,移动互联网
高级数据分析师,广州·荔湾区·芳村,唯品会,12-24K·13薪,本科,3-5年,互联网
游戏数据分析师,广州·天河区·珠江新城,网易游戏,15-25K·13薪,本科,经验不限,游戏
数据分析主管,广州·海珠区·南洲,巴图鲁,16-23K,本科,5-10年,移动互联网
高级数据分析师,广州·天河区·高唐,wlaike,30-60K·15薪,本科,5-10年,互联网
产品数据分析,广州·荔湾区·西关,名创优品,5-8K,本科,经验不限,其他行业
高级业务数据分析师（仓库） (MJ002317),广州·南沙区·新垦镇,SHEIN,10-15K,本科,1-3年,电子商务
数据分析师（医学统计分析师）,广州·天河区·珠江新城,健康互联,12-20K,本科,1-3年,医疗/护理/卫生
数据分析师-2021届校招,广州·天河区·猎德,趣丸,6-10K·15薪,本科,在校/应届,移动互联网
数据分析--HR-BI,广州·黄埔区·科学城,北京尚德机构,6-8K,本科,经验不限,在线教育
数据分析师,广州·黄埔区·南岗,蓝月亮,11-16K,本科,经验不限,生活服务
数据分析师,广州·黄埔区·科学城,尚德机构,7-11K,本科,1-3年,在线教育
电商数据分析专员,广州·增城区·永和,袋鼠妈妈,6-10K,大专,1-3年,电子商务
数据分析经理/总监,广州·天河区·棠下,网易,60-90K·16薪,本科,5-10年,移动互联网
高级数据分析师,广州·天河区·棠下,荔枝,18-35K·14薪,本科,3-5年,移动互联网
微信视频号高级数据分析师-用户增长方向,广州·海珠区·赤岗,腾讯,25-50K,硕士,3-5年,互联网
数据分析工程师,广州·番禺区·钟村,虎牙,15-25K·15薪,本科,5-10年,互联网
高级数据分析师（运营分析）,广州·荔湾区·龙溪,唯品会,16-22K·13薪,本科,3-5年,互联网
游戏数据分析师,广州·天河区·天河公园,网易游戏,10-20K,本科,1-3年,游戏
数据分析师,广州·海珠区·南洲,巴图鲁,7-10K,本科,经验不限,移动互联网
高级数据分析师,广州·黄埔区·南岗,蓝月亮,14-22K,本科,3-5年,生活服务
游戏数据分析师-广州,广州·越秀区·五羊新城,网易,15-25K,本科,3-5年,移动互联网
数据分析工程师,广州·天河区·棠下,荔枝,15-30K,本科,3-5年,移动互联网
微信视频号高级数据分析工程师,广州·海珠区·客村,腾讯,25-50K,硕士,3-5年,互联网
数据分析师,广州·番禺区·长隆,虎牙,20-40K·16薪,本科,3-5年,互联网
运维开发工程师（数据分析方向）,广州·天河区·天河公园,网易游戏,15-20K,本科,1-3年,游戏
数据分析师,深圳·龙岗区·坂田,深圳华为,20-35K·14薪,本科,3-5年,通信/网络设备
数据分析师（业务方向）,深圳·福田区·梅林,货拉拉科技,15-30K·13薪,本科,1-3年,互联网
高级数据分析工程师,深圳·龙岗区·坂田,华为技术有限公司,60-90K,本科,5-10年,计算机软件
高级数据分析师,深圳·南山区·科技园,腾讯,25-50K,本科,5-10年,互联网
数据分析工程师,深圳·南山区·科技园,腾乐科技,20-40K·15薪,本科,3-5年,数据服务
数据分析师,深圳·南山区·南头,任子行,20-30K·15薪,本科,3-5年,计算机软件
数据分析师,深圳·南山区·科技园,行云全球汇,15-25K·15薪,本科,5-10年,移动互联网
数据分析师,深圳·南山区·西丽,深圳市锐明技术,20-30K·15薪,本科,3-5年,智能硬件
数据分析师,深圳·南山区·南头,JIGUANG极光,20-30K·14薪,本科,3-5年,数据服务
数据分析岗,深圳·福田区·新洲,中信银行信用卡中心,25-50K,本科,3-5年,互联网金融
高级数据分析师,深圳·南山区·深圳湾,OPPO,30-60K,本科,5-10年,互联网
高级数据分析师,深圳·南山区·科技园,明源云,12-20K,本科,10年以上,计算机软件
数据分析（挖掘）师,深圳·南山区·科技园,乐信集团,25-35K·15薪,本科,3-5年,移动互联网
数据分析师,深圳·龙岗区·坂田,软通动力,18-35K,本科,5-10年,计算机软件
高级数据分析师（C端）,深圳·南山区·西丽,土巴兔,30-35K·14薪,本科,5-10年,互联网
数据分析师,深圳·南山区·科技园,微众银行,20-40K·16薪,本科,经验不限,互联网金融
数据分析师,深圳·龙岗区·坂田,华为,35-50K·16薪,本科,5-10年,计算机软件
sz-数据分析岗（发行）,深圳·福田区·梅林,CMGE中手游,15-30K·14薪,不限,3-5年学历,互联网
资深数据分析师,深圳·南山区·科技园,佳华物链云科技,18-30K,本科,3-5年,计算机软件
数据分析师,深圳·南山区·科技园,深圳杰恩创意设计,11-18K,本科,3-5年,分类信息
数据分析与运营工程师,深圳·南山区·科技园,顺丰科技,20-40K,本科,5-10年,互联网
广告数据分析师,深圳·宝安区·宝安中心区,京东集团,20-40K·14薪,本科,5-10年,电子商务
数据分析,深圳·南山区·科技园,上海微创软件,8-13K,大专,3-5年,计算机软件
产品数据分析师(007758),深圳·福田区·梅林,vivo,40-70K,本科,5-10年,移动互联网
数据分析师,深圳·福田区·福田保税区,吉林精气神,25-50K,本科,经验不限,农/林/牧/渔
BI数据分析师,深圳·南山区·科技园,传易互联,13-22K·14薪,本科,3-5年,移动互联网
软件开发工程师-数据分析,深圳·罗湖区·万象城,华润水泥投资有限公司,12-20K,本科,3-5年,建材
数据分析师／风控反欺诈／海外消费金融,深圳·南山区·科技园,AKULAKU,15-25K·14薪,本科,3-5年,互联网金融
数据分析工程师,深圳·南山区·科技园,迅雷网络,20-40K,本科,5-10年,互联网
数据分析师,深圳·南山区·南山中心,步步高教育电子,15-30K,本科,3-5年,智能硬件
数据分析师,深圳·罗湖区·笋岗,阿卡索外教网,15-20K,本科,3-5年,在线教育
数据分析师,深圳·宝安区·石岩,酷开,12-24K,本科,3-5年,移动互联网
高级数据分析师（深圳）,深圳·南山区·科技园,百融云创,15-30K·13薪,硕士,3-5年,数据服务
数据分析师,深圳·南山区·西丽,SHEIN（深圳）,15-25K,本科,1-3年,电子商务
高级数据分析,深圳·南山区·科技园,亨嘉,30-45K·16薪,本科,经验不限,互联网
数据分析师 (MJ000312),深圳·南山区·科技园,VSPN,20-25K,本科,经验不限,游戏
高级数据分析师,深圳·福田区·车公庙,一加手机,20-30K·15薪,本科,5-10年,移动互联网
数据分析师,深圳·南山区·科技园,博彦科技,8-12K,本科,1-3年,计算机软件
数据分析师,深圳·坪山区·坪山,震雄工业园,8-10K,本科,1-3年,机械设备/机电/重工
数据分析员,深圳·龙岗区·坂田,亚飞电商,5-8K·13薪,本科,1年以内,电子商务
数据分析专员,深圳·南山区·科技园,万兴科技,10-15K·13薪,本科,3-5年,计算机软件
数据分析岗,深圳·龙岗区·坂田,深圳市前海云途物...,11-18K,本科,1-3年,物流/仓储
数据分析专员,深圳·南山区·西丽,路通网络,10-15K,本科,经验不限,互联网
数据分析岗,深圳·福田区·会展中心,平安普惠投资咨询有限公司,10-15K·16薪,硕士,1-3年,互联网金融
数据分析专员,深圳·龙岗区·龙岗宝荷,科信通信,7-10K,大专,3-5年,通信/网络设备
数据分析师,深圳·南山区·西丽,Makeblock童心制物,15-30K,本科,1-3年,智能硬件
人力资源数据分析师,深圳·南山区·南头,TCL通讯,15-30K·13薪,本科,5-10年,通信/网络设备
数据分析师（IT开发）,深圳·宝安区·宝安中心区,LOHO,10-15K,大专,3-5年,O2O
BI数据分析实习生,深圳·南山区·科技园,Shopee,140-150元/天,本科,4天/周4个月,电子商务
数据分析专员（零售行业）,深圳·南山区·南油,百丽,5-6K·13薪,大专,1年以内,其他行业
数据分析,深圳,客路旅行,20-30K,本科,5-10年,旅游
中行数据分析师,深圳·福田区·市民中心,联龙博通,10-15K·13薪,本科,3-5年,计算机软件
高级数据分析工程师,深圳·南山区·科技园,腾讯互娱,20-40K·16薪,本科,经验不限,游戏
数据分析师（挖掘方向）,深圳·南山区·西丽,吉比特,11-20K·13薪,本科,3-5年,游戏
数据分析师,深圳·福田区·岗厦,南凌科技,13-25K·13薪,本科,3-5年,通信/网络设备
数据分析专家（采购运营方向）,深圳·南山区·科技园,大疆创新,15-30K·15薪,本科,经验不限,智能硬件
数据分析经理,深圳·龙岗区·平湖,傲基科技,20-40K,本科,5-10年,电子商务
运营数据分析,深圳·龙华区·龙华,富士康,10-15K·13薪,本科,1-3年,互联网
数据分析师,深圳·南山区·南山中心,钱大妈,8-12K,大专,3-5年,生活服务
数据分析师,深圳·南山区·科技园,东信时代,10-15K,本科,1-3年,移动互联网
数据分析工程师,深圳·龙岗区·龙岗宝荷,比亚迪,8-11K,本科,1-3年,智能硬件
数据分析师,深圳·南山区·科技园,回收宝,8-12K·13薪,本科,3-5年,互联网
高级数据分析师,深圳·福田区·梅林,深圳货拉拉科技有...,18-25K,本科,5-10年,移动互联网
数据分析师,深圳·福田区·华强北,中航证券,13-26K,本科,经验不限,互联网金融
安全数据分析工程师,深圳·南山区·科技园,WeLab 卫盈联,16-32K,本科,3-5年,互联网
数据分析师,深圳·南山区·科技园,智慧享联,16-28K,本科,5-10年,移动互联网
数据分析师（产品前端）,深圳·宝安区·西乡,优维尔,7-10K,大专,1-3年,电子商务
数据分析,深圳·南山区·科技园,优礼科技,80-110K·14薪,本科,10年以上,移动互联网
数据分析师,深圳·南山区·科技园,亿达信息,9-13K,大专,1-3年,计算机软件
高级数据分析师,深圳·龙华区·龙华,迅拓达,20-25K,本科,5-10年,互联网
BI电商数据分析师,深圳·福田区·福田中心,梵希尼尔,20-35K·13薪,本科,经验不限,电子商务
数据分析师,深圳·南山区·科技园,阅文传媒,15-20K·13薪,本科,1-3年,文化/体育/娱乐
数据分析师,深圳·南山区·西丽,SHEIN（广州）,12-16K,本科,经验不限,电子商务
数据分析师,深圳·南山区·科技园,富途,15-30K·14薪,本科,3-5年,互联网
数据分析师,深圳·南山区·科技园,深圳云天励飞,20-30K,硕士,1-3年,移动互联网
BI数据分析师,深圳·龙岗区·坂田,泽汇科技,15-25K,本科,5-10年,电子商务
数据分析师,深圳·南山区·科技园,飞贷金融科技,21-22K,硕士,5-10年,互联网金融
数据分析师,深圳·南山区·蛇口,有品科技,15-30K,本科,3-5年,互联网
数据分析师,深圳·南山区·海岸城,中原地产,15-25K,本科,3-5年,工程施工
数据分析师,深圳·南山区·南油,今日头条,20-40K·18薪,本科,3-5年,移动互联网
高级数据分析师,深圳·南山区·科技园,wlaike,30-60K·15薪,本科,5-10年,互联网
商业数据分析师,深圳·南山区·华侨城,超级猩猩健身,20-30K·14薪,本科,3-5年,生活服务
数据分析师,深圳·福田区·景田,马上消费金融,12-22K,本科,3-5年,互联网金融
数据分析师,深圳·福田区·新洲,找靓机,15-25K,本科,3-5年,电子商务
资深数据分析师（业务方向）,深圳·福田区·梅林,货拉拉科技,20-40K·13薪,本科,5-10年,互联网
在线教育数据分析工程师,深圳·南山区·科技园,腾讯,20-40K,本科,3-5年,互联网
高级金融数据分析师,深圳·南山区·科技园,OPPO,25-45K,本科,3-5年,互联网
数据分析BA,深圳·龙岗区·坂田,华为技术有限公司,20-40K,本科,5-10年,计算机软件
高级数据分析师,深圳·南山区·科技园,乐信集团,15-25K,本科,3-5年,移动互联网
数据分析师（深圳）,深圳·龙岗区·坂田,华为,20-40K,本科,经验不限,计算机软件
数据分析工程师,深圳·南山区·南头,任子行,9-14K,本科,1-3年,计算机软件
高级数据分析架构师,深圳·宝安区·石岩,酷开,16-30K,本科,3-5年,移动互联网
资深数据分析师,深圳·南山区·科技园,佳华物链云科技,20-40K·13薪,本科,3-5年,计算机软件
数据分析师,深圳·南山区·科技园,博彦科技,9-14K,本科,3-5年,计算机软件
数据分析师,深圳·罗湖区·笋岗,阿卡索外教网,8-12K,本科,3-5年,在线教育
数据分析师,深圳·南山区·科技园,微众银行,20-30K·16薪,本科,3-5年,互联网金融
数据分析师,深圳·南山区·科技园,万兴科技,15-20K,本科,3-5年,计算机软件
数据分析工程师,深圳·南山区·科技园,亨嘉,30-55K·16薪,本科,5-10年,互联网
数据分析经理\经营分析经理,深圳·福田区·岗厦,南凌科技,11-16K·13薪,本科,5-10年,通信/网络设备
高级数据分析师（采购运营方向）,深圳·南山区·科技园,大疆创新,15-30K·15薪,本科,3-5年,智能硬件
数据分析师,深圳·龙华区·龙华,富士康,8-13K·13薪,硕士,经验不限,互联网
游戏直播数据分析工程师,深圳·南山区·科技园,腾讯互娱,15-30K·15薪,本科,1-3年,游戏
数据分析师,深圳·龙岗区·坂田,亚飞电商,6-8K,大专,1年以内,电子商务
数据分析师助理,深圳·龙岗区·布吉,钱大妈,4-5K,大专,经验不限,生活服务
数据分析总监,深圳·南山区·科技园,优礼科技,70-100K·14薪,本科,5-10年,移动互联网
数据分析师,深圳·宝安区·宝安中心区,vivo,25-40K,本科,5-10年,移动互联网
风控数据分析师,深圳·南山区·南头,JIGUANG极光,20-30K,本科,3-5年,数据服务
数据分析师,深圳·龙岗区·龙岗宝荷,比亚迪,10-15K,本科,3-5年,智能硬件
用研数据分析师,深圳·南山区·科技园,VSPN,20-30K,本科,1-3年,游戏
数据分析师,深圳·南山区·科技园,阅文传媒,15-22K·13薪,本科,1-3年,文化/体育/娱乐
游戏数据分析师,深圳·南山区·南油,今日头条,20-40K·18薪,本科,3-5年,移动互联网
数据分析师（技术方向）,深圳·福田区·梅林,货拉拉科技,15-30K·13薪,本科,1-3年,互联网
高级数据分析-游戏用户研究,深圳·南山区·科技园,腾讯,25-50K·16薪,本科,3-5年,互联网
BI数据分析师,深圳·龙岗区·坂田,华为技术有限公司,18-25K·13薪,本科,3-5年,计算机软件
BI数据分析工程师,深圳·龙岗区·坂田,华为,15-30K,本科,经验不限,计算机软件
风控高级数据分析师 (MJ001184),深圳·南山区·科技园,乐信集团,20-21K,不限,3-5年学历,移动互联网
数据分析师（外包岗）,深圳·宝安区·石岩,酷开,12-24K,本科,3-5年,移动互联网
数据分析师,深圳·罗湖区·笋岗,阿卡索外教网,13-25K,大专,1-3年,在线教育
商业化数据分析-【腾讯】,深圳·南山区·科技园,博彦科技,10-15K,大专,3-5年,计算机软件
数据分析师,深圳·南山区·南头,任子行,10-15K·15薪,本科,3-5年,计算机软件
数据分析师-新兴移动终端,深圳·南山区·科技园,OPPO,15-30K,本科,3-5年,互联网
数据分析师,深圳·宝安区·宝安中心区,vivo,15-25K,本科,3-5年,移动互联网
数据分析经理,深圳·南山区·科技园,微众银行,20-40K·16薪,本科,3-5年,互联网金融
社媒数据分析师,深圳·南山区·科技园,VSPN,20-30K,本科,1-3年,游戏
数据分析工程师,深圳·南山区·科技园,腾讯,20-40K,本科,3-5年,互联网
资深数据分析师,深圳·福田区·梅林,货拉拉科技,25-50K,本科,5-10年,互联网
数据分析工程师,深圳·龙岗区·坂田,华为技术有限公司,20-40K,本科,5-10年,计算机软件
数据分析师,深圳·龙岗区·坂田,华为,30-60K,本科,5-10年,计算机软件
数据分析师,深圳·罗湖区·笋岗,阿卡索外教网,15-20K,本科,3-5年,在线教育
高级数据分析师,深圳·南山区·科技园,乐信集团,20-30K,不限,3-5年学历,移动互联网
数据分析师,深圳·南山区·南头,任子行,10-15K,本科,1-3年,计算机软件
数据分析师,深圳·南山区·科技园,博彦科技,9-12K,本科,1-3年,计算机软件
数据分析师,深圳·福田区·梅林,vivo,30-60K,本科,5-10年,移动互联网
数据分析师,深圳·南山区·科技园,腾讯,23-45K·16薪,本科,3-5年,互联网
业务数据分析师,深圳·福田区·梅林,货拉拉科技,15-25K,本科,3-5年,互联网
高级数据分析师,深圳·龙岗区·坂田,华为技术有限公司,25-50K·13薪,本科,5-10年,计算机软件
数据分析师,深圳,阿卡索外教网,15-20K,本科,3-5年,在线教育
高级数据分析师,深圳·龙岗区·坂田,华为,20-40K,本科,5-10年,计算机软件
腾讯教育子公司-数据分析工程师,深圳·南山区·科技园,腾讯,10-15K,本科,1-3年,互联网
资深数据分析师,深圳·福田区·梅林,货拉拉科技,18-35K·15薪,本科,3-5年,互联网
数据分析工程师,深圳·龙岗区·坂田,华为技术有限公司,20-21K,本科,3-5年,计算机软件
数据分析师,深圳·龙岗区·坂田,华为,25-30K·20薪,本科,5-10年,计算机软件
数据分析师,深圳·罗湖区·笋岗,阿卡索外教网,15-20K,本科,3-5年,在线教育
数据分析师,深圳·南山区·科技园,腾讯,25-50K·16薪,本科,经验不限,互联网
资深数据分析师,深圳·福田区·梅林,货拉拉科技,25-50K,本科,3-5年,互联网
数据分析师,深圳·龙岗区·坂田,华为技术有限公司,35-50K·15薪,本科,5-10年,计算机软件
数据分析工程师,深圳·龙岗区·坂田,华为,11-22K·18薪,本科,1-3年,计算机软件
数据分析师,深圳·南山区·科技园,腾讯,20-40K·16薪,本科,1-3年,互联网
数据分析师（定价方向）(J14130),深圳·福田区·梅林,货拉拉科技,20-35K,本科,3-5年,互联网
数据分析师,深圳·龙岗区·坂田,华为技术有限公司,20-40K,本科,经验不限,计算机软件
数据分析师,深圳·龙岗区·坂田,华为,30-60K,本科,10年以上,计算机软件
数据分析工程师,深圳·南山区·科技园,腾讯,15-30K,本科,1-3年,互联网
高级数据分析专家(J11521),深圳·福田区·梅林,货拉拉科技,25-30K,不限,经验不限学历,互联网
HMS Core数据分析产品专家,深圳·龙岗区·坂田,华为技术有限公司,60-90K,本科,5-10年,计算机软件
数据分析师,深圳·龙岗区·坂田,华为,15-30K,本科,5-10年,计算机软件
数据分析师,深圳,腾讯,20-40K,本科,3-5年,互联网
资深\高级数据分析师(J11693),深圳·福田区·梅林,货拉拉科技,15-30K,本科,3-5年,互联网
数据分析师,深圳·龙岗区·坂田,华为技术有限公司,20-40K,本科,3-5年,计算机软件
数据分析师,深圳·龙岗区·坂田,华为,30-40K·18薪,本科,10年以上,计算机软件
数据分析负责人,深圳·南山区·科技园,腾讯,40-70K·16薪,硕士,5-10年,互联网
资深/高级数据分析师,深圳·福田区·梅林,货拉拉科技,15-25K,本科,3-5年,互联网
数据分析师,深圳·龙岗区·坂田,华为技术有限公司,15-26K,本科,1年以内,计算机软件
数据分析师,深圳·龙岗区·坂田,华为,35-50K,本科,3-5年,计算机软件
数据分析开发工程师,深圳·南山区·科技园,腾讯,25-35K·16薪,本科,3-5年,互联网
数据分析师(J14130),深圳·福田区·梅林,货拉拉科技,10-15K,本科,1-3年,互联网
用户体验数据分析,深圳·龙岗区·坂田,华为,10-15K,本科,3-5年,计算机软件
数据分析师,深圳·龙岗区·坂田,华为技术有限公司,20-40K,本科,5-10年,计算机软件
数据分析师（人身险）,深圳·南山区·科技园,腾讯,13-26K,本科,1-3年,互联网
数据分析,深圳·福田区·梅林,货拉拉科技,25-40K,本科,3-5年,互联网
数据分析师,深圳·龙岗区·坂田,华为技术有限公司,20-21K,本科,3-5年,计算机软件
数据分析工程师,深圳·龙岗区·坂田,华为,14-28K·14薪,本科,1-3年,计算机软件
游戏数据分析高级工程师,深圳·南山区·科技园,腾讯,20-40K·18薪,本科,3-5年,互联网
高级数据分析师,深圳·福田区·梅林,货拉拉科技,20-40K,本科,1-3年,互联网
数据分析师,深圳·龙岗区·万科广场,华为技术有限公司,25-35K,硕士,3-5年,计算机软件
数据分析师,深圳·龙岗区·万科广场,华为,20-40K,本科,经验不限,计算机软件
数据分析工程师,深圳·南山区·南山中心,腾讯,20-40K·16薪,本科,1-3年,互联网
高级数据分析专家,深圳·福田区·梅林,货拉拉科技,18-22K,本科,3-5年,互联网
数据分析工程师,深圳·龙岗区·坂田,华为,13-26K·16薪,本科,经验不限,计算机软件
23486-证券业务数据分析师,深圳,腾讯,25-50K·16薪,本科,3-5年,互联网
数据分析leader,深圳·福田区·梅林,货拉拉科技,35-65K,硕士,5-10年,互联网
AI数据分析（编外）,深圳·龙岗区·坂田,华为,13-25K,大专,5-10年,计算机软件
腾讯视频会员数据分析师,深圳·南山区·科技园,腾讯,20-30K·16薪,本科,3-5年,互联网
在线教育高级数据分析师（增长方向）,深圳·南山区·科技园,腾讯,25-40K,本科,3-5年,互联网
证券业务数据分析师,深圳·南山区·科技园,腾讯,25-40K,本科,3-5年,互联网
腾讯视频海外版数据分析工程师,深圳·南山区·科技园,腾讯,25-50K·16薪,本科,1-3年,互联网
数据分析工程师,深圳·南山区·科技园,腾讯,20-40K,本科,3-5年,互联网
22850-腾讯视频数据分析工程师（深圳）,深圳·南山区·科技园,腾讯,30-60K·15薪,本科,经验不限,互联网
数据分析工程师,深圳·南山区·科技园,腾讯,25-40K·16薪,本科,3-5年,互联网
高级数据分析-腾讯音乐,深圳·南山区·科技园,腾讯,25-50K,本科,3-5年,互联网
数据分析师,深圳·南山区·科技园,腾讯,16-30K·15薪,硕士,1-3年,互联网
电商资深数据分析师,深圳·南山区·科技园,腾讯,20-40K,本科,3-5年,互联网
数据分析师,深圳·南山区·科技园,腾讯,15-20K·14薪,本科,1-3年,互联网
数据分析师,深圳·南山区·科技园,腾讯,25-50K,本科,5-10年,互联网
高级数据分析工程师,深圳·南山区·科技园,腾讯,30-50K·16薪,本科,5-10年,互联网
数据分析师,深圳·南山区·科技园,腾讯,20-40K·18薪,本科,3-5年,互联网
PCG创新孵化器-数据分析师,深圳·南山区·科技园,腾讯,30-60K,本科,5-10年,互联网
金融科技数据分析师,深圳·南山区·科技园,腾讯,30-60K,本科,3-5年,互联网
高级电商数据分析师-微视,深圳·南山区·科技园,腾讯,25-50K,本科,3-5年,互联网
高级数据分析师-创新项目,深圳·南山区·科技园,腾讯,25-50K,本科,3-5年,互联网
PCG14-增长高级数据分析师（深圳）,深圳·南山区·南头,腾讯,20-40K,本科,3-5年,互联网
26699-智慧零售数据中心数据分析工程师,深圳·南山区·科技园,腾讯,20-40K·14薪,本科,5-10年,互联网
22850-腾讯视频数据分析工程师,深圳·南山区·科技园,腾讯,20-40K,本科,1-3年,互联网
数据分析师,深圳·南山区·科技园,腾讯,16-30K,本科,3-5年,互联网
数据分析工程师,深圳·南山区·科技园,腾讯,25-40K,本科,1-3年,互联网
腾讯云泛互联网高级数据分析师,深圳·南山区·科技园,腾讯,30-60K·16薪,本科,5-10年,互联网
高级数据分析师,深圳·南山区·科技园,腾讯,20-35K,本科,3-5年,互联网
数据分析工程师,深圳·南山区·科技园,腾讯,15-30K·15薪,本科,3-5年,互联网
在线教育部—高级数据分析师,深圳·南山区·科技园,腾讯,23-45K·16薪,本科,3-5年,互联网
RP - 用研高级数据分析工程师,深圳·南山区·科技园,腾讯,25-50K,本科,5-10年,互联网
数据分析师,杭州·西湖区·黄龙,蚂蚁金服,15-30K·13薪,硕士,3-5年,互联网
